draw,form,team,loss,played,points,short_name,overallStrength,defenceStrength,attackStrength,strength,win,assists,bonus,bps,clean_sheets,creativity,expected_assists,expected_goal_involvements,expected_goals,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,own_goals,penalties_missed,red_cards,round,starts,team_a_score,team_h_score,threat,total_points,transfers_in,value,was_home,yellow_cards,player_ID,position,oppStrength
0,0.0,13,0,0,0,MCI,1365,1370,1360,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,35,0,2,0,0.0,0,0,49,False,0,357,DEF,3
0,0.0,13,0,0,0,MCI,1365,1370,1360,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,35,0,2,0,0.0,0,4169,42,False,0,358,DEF,3
0,0.0,13,0,0,0,MCI,1365,1370,1360,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,35,0,2,0,0.0,0,6306,38,False,0,366,DEF,3
0,0.0,13,0,0,0,MCI,1365,1370,1360,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,35,0,2,0,0.0,0,6066,53,False,0,368,DEF,3
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,35,0,1,1,0.0,0,0,45,True,0,370,DEF,2
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,35,0,1,1,0.0,0,0,40,True,0,374,DEF,2
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,35,0,1,1,0.0,0,0,40,True,0,375,DEF,2
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,35,0,1,1,0.0,0,0,40,True,0,380,DEF,2
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,35,0,1,1,0.0,0,37,45,True,0,386,DEF,2
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,35,0,1,1,0.0,0,21,43,True,0,389,DEF,2
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,35,0,1,1,0.0,0,59,47,True,0,391,DEF,2
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,35,0,1,1,0.0,0,49,49,True,0,395,DEF,2
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,35,0,1,1,0.0,0,74,52,True,0,398,DEF,2
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,17,0,0,0,35,0,1,5,0.0,0,0,40,True,0,404,DEF,2
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,17,0,0,0,35,0,1,5,0.0,0,84,45,True,0,405,DEF,2
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,17,0,0,0,35,0,1,5,0.0,0,1755,38,True,0,419,DEF,2
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,17,0,0,0,35,0,1,5,0.0,0,0,40,True,0,420,DEF,2
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,17,0,0,0,35,0,1,5,0.0,0,0,40,True,0,422,DEF,2
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,17,0,0,0,35,0,1,5,0.0,0,10,42,True,0,428,DEF,2
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,17,0,0,0,35,0,1,5,0.0,0,5545,66,True,0,430,DEF,2
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,17,0,0,0,35,0,1,5,0.0,0,0,40,True,0,431,DEF,2
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,35,0,2,0,0.0,0,0,45,True,0,436,DEF,5
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,35,0,2,0,0.0,0,0,39,True,0,438,DEF,5
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,35,0,2,0,0.0,0,0,45,True,0,441,DEF,5
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,35,0,2,0,0.0,0,0,40,True,0,444,DEF,5
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,35,0,2,0,0.0,0,35,44,True,0,445,DEF,5
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,35,0,2,0,0.0,0,0,45,True,0,452,DEF,5
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,35,0,2,0,0.0,0,0,40,True,0,454,DEF,5
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,35,0,2,0,0.0,0,0,44,True,0,455,DEF,5
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,35,0,2,0,0.0,0,0,40,True,0,460,DEF,5
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,35,0,2,0,0.0,0,0,44,True,0,461,DEF,5
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,35,0,2,0,0.0,0,41,44,True,0,465,DEF,5
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,35,0,2,0,0.0,0,0,43,True,0,469,DEF,5
0,0.0,17,0,0,0,SHU,1040,1060,1020,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,35,0,1,5,0.0,0,2189,38,False,0,473,DEF,3
0,0.0,17,0,0,0,SHU,1040,1060,1020,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,35,0,1,5,0.0,0,53,39,False,0,474,DEF,3
0,0.0,17,0,0,0,SHU,1040,1060,1020,2,0,0,0,6,0,6.0,0.04,0.04,0.0,5,0,1.3,5.2,90,15,0,0,0,35,1,1,5,2.0,0,623,45,False,0,476,DEF,3
0,0.0,17,0,0,0,SHU,1040,1060,1020,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,35,0,1,5,0.0,0,21,42,False,0,480,DEF,3
0,0.0,17,0,0,0,SHU,1040,1060,1020,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,35,0,1,5,0.0,0,27,43,False,0,484,DEF,3
0,0.0,17,0,0,0,SHU,1040,1060,1020,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,35,0,1,5,0.0,0,35,39,False,0,487,DEF,3
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,35,0,0,2,0.0,0,8550,43,False,0,495,DEF,3
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,35,0,0,2,0.0,0,0,42,False,0,496,DEF,3
0,0.0,18,0,0,0,TOT,1170,1230,1110,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,35,0,3,2,0.0,0,0,42,True,0,496,DEF,5
0,0.0,18,0,0,0,TOT,1170,1230,1110,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,35,0,3,2,0.0,0,2664,43,True,0,497,DEF,5
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,35,0,0,2,0.0,0,0,47,False,0,507,DEF,3
0,0.0,18,0,0,0,TOT,1170,1230,1110,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,35,0,3,2,0.0,0,0,47,True,0,507,DEF,5
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,35,0,0,2,0.0,0,0,40,False,0,510,DEF,3
0,0.0,18,0,0,0,TOT,1170,1230,1110,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,35,0,3,2,0.0,0,0,40,True,0,510,DEF,5
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,35,0,0,2,0.0,0,0,44,False,0,512,DEF,3
0,0.0,18,0,0,0,TOT,1170,1230,1110,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,35,0,3,2,0.0,0,0,44,True,0,512,DEF,5
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,35,0,0,2,0.0,0,27,44,False,0,514,DEF,3
0,0.0,18,0,0,0,TOT,1170,1230,1110,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,35,0,3,2,0.0,0,27,44,True,0,514,DEF,5
0,0.0,18,0,0,0,TOT,1170,1230,1110,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,35,0,3,2,0.0,0,0,40,True,0,517,DEF,5
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,35,0,0,2,0.0,0,0,40,False,0,517,DEF,3
0,0.0,18,0,0,0,TOT,1170,1230,1110,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,35,0,3,2,0.0,0,0,40,True,0,518,DEF,5
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,35,0,0,2,0.0,0,0,40,False,0,518,DEF,3
0,0.0,18,0,0,0,TOT,1170,1230,1110,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,35,0,3,2,0.0,0,6161,50,True,0,519,DEF,5
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,35,0,0,2,0.0,0,6161,50,False,0,519,DEF,3
0,0.0,19,0,0,0,WHU,1100,1150,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,35,0,2,2,0.0,0,42,44,True,0,522,DEF,4
0,0.0,19,0,0,0,WHU,1100,1150,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,35,0,2,2,0.0,0,272,42,True,0,530,DEF,4
0,0.0,19,0,0,0,WHU,1100,1150,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,35,0,2,2,0.0,0,68,44,True,0,536,DEF,4
0,0.0,19,0,0,0,WHU,1100,1150,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,35,0,2,2,0.0,0,0,42,True,0,537,DEF,4
0,0.0,20,0,0,0,WOL,1100,1115,1085,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,35,0,1,2,0.0,0,0,40,True,0,547,DEF,2
0,0.0,20,0,0,0,WOL,1100,1115,1085,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,35,0,1,2,0.0,0,30,45,True,0,551,DEF,2
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,35,0,1,2,0.0,0,0,42,False,0,553,DEF,3
0,0.0,20,0,0,0,WOL,1100,1115,1085,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,35,0,1,2,0.0,0,0,40,True,0,556,DEF,2
0,0.0,20,0,0,0,WOL,1100,1115,1085,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,35,0,1,2,0.0,0,0,43,True,0,560,DEF,2
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,35,0,1,2,0.0,0,12,42,False,0,575,DEF,3
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,17,0,0,0,35,0,1,5,0.0,0,287,39,True,0,581,DEF,2
0,0.0,1,0,0,0,ARS,1365,1360,1370,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,35,0,3,2,0.0,0,260,46,False,0,585,DEF,4
0,0.0,17,0,0,0,SHU,1040,1060,1020,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,35,0,1,5,0.0,0,77,43,False,0,592,DEF,3
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,0,0,0,35,0,0,3,0.0,0,356,44,True,0,595,DEF,3
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,35,0,1,2,0.0,0,236,40,False,0,602,DEF,3
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,35,0,0,2,0.0,0,34995,49,True,0,611,DEF,4
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,0,0,0,35,0,0,3,0.0,0,0,40,True,0,619,DEF,3
0,0.0,6,0,0,0,BUR,1050,1050,1050,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,35,0,1,1,0.0,0,0,40,False,0,622,DEF,3
0,0.0,10,0,0,0,FUL,1055,1060,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,0,35,0,1,1,0.0,0,171,39,True,0,625,DEF,3
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,35,0,2,0,0.0,0,369,39,True,0,637,DEF,5
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,12,0,1.4,0.02,0.02,0.0,2,0,3.1,27.6,90,7,0,0,0,35,1,0,2,2.0,0,94751,44,False,1,639,DEF,3
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,35,0,1,2,0.0,0,0,40,False,0,648,DEF,3
0,0.0,17,0,0,0,SHU,1040,1060,1020,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,35,0,1,5,0.0,0,0,39,False,0,653,DEF,3
0,0.0,7,0,0,0,CHE,1190,1230,1150,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,35,0,2,2,0.0,0,0,40,False,0,671,DEF,4
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,35,0,0,2,0.0,0,0,40,True,0,671,DEF,4
0,0.0,6,0,0,0,BUR,1050,1050,1050,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,35,0,1,1,0.0,0,73,40,False,0,674,DEF,3
0,0.0,19,0,0,0,WHU,1100,1150,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,35,0,2,2,0.0,0,37,45,True,0,676,DEF,4
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,35,0,1,2,0.0,0,68,40,False,0,682,DEF,3
0,0.0,17,0,0,0,SHU,1040,1060,1020,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,35,0,1,5,0.0,0,0,40,False,0,693,DEF,3
0,0.0,20,0,0,0,WOL,1100,1115,1085,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,35,0,1,2,0.0,0,72,45,True,0,697,DEF,2
0,0.0,2,0,0,0,AVL,1160,1180,1140,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,35,0,2,2,0.0,0,167,45,True,0,699,DEF,3
0,0.0,18,0,0,0,TOT,1170,1230,1110,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,35,0,3,2,0.0,0,0,40,True,0,702,DEF,5
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,35,0,0,2,0.0,0,0,40,False,0,702,DEF,3
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,35,0,1,1,0.0,0,63,40,True,0,703,DEF,2
0,0.0,10,0,0,0,FUL,1055,1060,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,0,35,0,1,1,0.0,0,112,45,True,0,707,DEF,3
0,0.0,7,0,0,0,CHE,1190,1230,1150,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,35,0,2,2,0.0,0,4205,40,False,0,716,DEF,4
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,35,0,0,2,0.0,0,33,40,True,0,723,DEF,4
0,0.0,7,0,0,0,CHE,1190,1230,1150,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,35,0,2,2,0.0,0,33,40,False,0,723,DEF,4
0,0.0,4,0,0,0,BRE,1100,1150,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,9,0,0,0,35,0,0,1,0.0,0,87,40,False,0,725,DEF,3
0,0.0,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,19,0,0,0,35,0,2,2,0.0,0,0,40,False,0,726,DEF,3
0,0.0,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,19,0,0,0,35,0,2,2,0.0,0,136,39,False,0,728,DEF,3
0,0.0,17,0,0,0,SHU,1040,1060,1020,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,35,0,1,5,0.0,0,0,40,False,0,731,DEF,3
0,0.0,10,0,0,0,FUL,1055,1060,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,0,35,0,1,1,0.0,0,73,40,True,0,732,DEF,3
0,0.0,4,0,0,0,BRE,1100,1150,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,9,0,0,0,35,0,0,1,0.0,0,55,40,False,0,733,DEF,3
0,0.0,1,0,0,0,ARS,1365,1360,1370,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,35,0,3,2,0.0,0,93,40,False,0,736,DEF,4
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,35,0,0,2,0.0,0,106,40,False,0,740,DEF,3
0,0.0,18,0,0,0,TOT,1170,1230,1110,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,35,0,3,2,0.0,0,106,40,True,0,740,DEF,5
0,0.0,5,0,0,0,BHA,1210,1240,1180,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,35,0,0,3,0.0,0,111,40,False,0,746,DEF,3
0,0.0,20,0,0,0,WOL,1100,1115,1085,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,35,0,1,2,0.0,0,66,40,True,0,751,DEF,2
0,0.0,5,0,0,0,BHA,1210,1240,1180,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,35,0,0,3,0.0,0,30,40,False,0,753,DEF,3
0,0.0,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,19,0,0,0,35,0,2,2,0.0,0,137,42,False,0,757,DEF,3
0,0.0,9,0,0,0,EVE,1095,1065,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,35,0,0,1,0.0,0,0,40,True,0,761,DEF,3
0,0.0,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,35,0,1,1,0.0,0,0,40,False,0,763,DEF,3
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,35,0,1,1,0.0,0,1196,39,True,0,766,DEF,2
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,35,0,1,1,0.0,0,0,40,True,0,768,DEF,2
0,0.0,19,0,0,0,WHU,1100,1150,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,35,0,2,2,0.0,0,82,40,True,0,774,DEF,4
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,35,0,0,2,0.0,0,230,42,False,0,777,DEF,3
0,0.0,18,0,0,0,TOT,1170,1230,1110,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,35,0,3,2,0.0,0,230,42,True,0,777,DEF,5
0,0.0,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,19,0,0,0,35,0,2,2,0.0,0,0,45,False,0,782,DEF,3
0,0.0,19,0,0,0,WHU,1100,1150,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,35,0,2,2,0.0,0,76,40,True,0,784,DEF,4
0,0.0,20,0,0,0,WOL,1100,1115,1085,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,35,0,1,2,0.0,0,0,40,True,0,788,DEF,2
0,0.0,2,0,0,0,AVL,1160,1180,1140,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,35,0,2,2,0.0,0,126,40,True,0,793,DEF,3
0,0.0,4,0,0,0,BRE,1100,1150,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,9,0,0,0,35,0,0,1,0.0,0,57,40,False,0,797,DEF,3
0,0.0,5,0,0,0,BHA,1210,1240,1180,3,0,0,0,6,0,17.8,0.06,0.08,0.02,3,0,2.7,5.0,90,3,0,0,0,35,1,0,3,4.0,0,1046,40,False,1,816,DEF,3
0,0.0,1,0,0,0,ARS,1365,1360,1370,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,35,0,3,2,0.0,0,41,40,False,0,817,DEF,4
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,35,0,0,2,0.0,0,30,40,True,0,819,DEF,4
0,0.0,7,0,0,0,CHE,1190,1230,1150,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,35,0,2,2,0.0,0,30,40,False,0,819,DEF,4
0,0.0,17,0,0,0,SHU,1040,1060,1020,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,35,0,1,5,0.0,0,30,40,False,0,827,DEF,3
0,0.0,17,0,0,0,SHU,1040,1060,1020,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,35,0,1,5,0.0,0,60,40,False,0,828,DEF,3
0,0.0,20,0,0,0,WOL,1100,1115,1085,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,35,0,1,2,0.0,0,123,40,True,0,832,DEF,2
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,35,0,1,1,0.0,0,26,40,True,0,833,DEF,2
